2023-03-02T01:37:20.711135608+09:00 INFO flwr 2023-03-01 16:37:20,710 | app.py:139 | Starting Flower server, config: ServerConfig(num_rounds=20, round_timeout=None)
2023-03-02T02:03:40.627981010+09:00 INFO flwr 2023-03-01 17:03:40,627 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 14.3669s - train: 14.3840s
2023-03-02T02:03:42.290767886+09:00 INFO flwr 2023-03-01 17:03:42,290 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 16.0298s - train: 16.0317s
2023-03-02T02:03:42.300074850+09:00 INFO flwr 2023-03-01 17:03:42,299 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 16.0390s - train: 16.0435s
2023-03-02T02:03:45.517869454+09:00 INFO flwr 2023-03-01 17:03:45,517 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 19.2568s - train: 19.2262s
2023-03-02T02:03:45.789855757+09:00 INFO flwr 2023-03-01 17:03:45,789 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 19.5290s - train: 19.5000s
2023-03-02T02:03:45.957637088+09:00 INFO flwr 2023-03-01 17:03:45,957 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 19.6967s - train: 19.6970s
2023-03-02T02:03:46.547563921+09:00 INFO flwr 2023-03-01 17:03:46,547 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 20.2866s - train: 20.2966s
2023-03-02T02:03:46.956190895+09:00 INFO flwr 2023-03-01 17:03:46,955 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 20.6951s - train: 20.7074s
2023-03-02T02:03:47.192863043+09:00 INFO flwr 2023-03-01 17:03:47,192 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 20.9320s - train: 20.9307s
2023-03-02T02:03:49.236698961+09:00 INFO flwr 2023-03-01 17:03:49,236 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 22.9756s - train: 22.9710s
2023-03-02T02:03:49.337093763+09:00 INFO flwr 2023-03-01 17:03:49,336 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 23.0761s - train: 23.0985s
2023-03-02T02:03:49.467821539+09:00 INFO flwr 2023-03-01 17:03:49,467 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 23.2069s - train: 23.2183s
2023-03-02T02:03:49.506325107+09:00 INFO flwr 2023-03-01 17:03:49,506 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 23.2454s - train: 23.2395s
2023-03-02T02:03:49.637929928+09:00 INFO flwr 2023-03-01 17:03:49,637 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 23.3770s - train: 23.3927s
2023-03-02T02:03:49.833699146+09:00 INFO flwr 2023-03-01 17:03:49,833 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 23.5727s - train: 23.5943s
2023-03-02T02:03:53.230762771+09:00 INFO flwr 2023-03-01 17:03:53,230 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 26.9698s - train: 10.9320s
2023-03-02T02:03:54.714557282+09:00 INFO flwr 2023-03-01 17:03:54,714 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 28.4535s - train: 28.4276s
2023-03-02T02:03:54.819075538+09:00 INFO flwr 2023-03-01 17:03:54,818 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 28.5581s - train: 28.5281s
2023-03-02T02:03:54.958363602+09:00 INFO flwr 2023-03-01 17:03:54,958 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 28.6975s - train: 28.6776s
2023-03-02T02:03:55.062037553+09:00 INFO flwr 2023-03-01 17:03:55,061 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 28.8012s - train: 28.7811s
2023-03-02T02:03:55.202949493+09:00 INFO flwr 2023-03-01 17:03:55,202 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 28.9420s - train: 28.9364s
2023-03-02T02:03:55.321189933+09:00 INFO flwr 2023-03-01 17:03:55,320 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 29.0602s - train: 29.0328s
2023-03-02T02:03:56.113374212+09:00 INFO flwr 2023-03-01 17:03:56,113 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 29.8524s - train: 29.8671s
2023-03-02T02:03:56.352017770+09:00 INFO flwr 2023-03-01 17:03:56,351 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 30.0911s - train: 30.0686s
2023-03-02T02:03:56.778626067+09:00 INFO flwr 2023-03-01 17:03:56,778 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 30.5177s - train: 30.5276s
2023-03-02T02:03:57.839188934+09:00 INFO flwr 2023-03-01 17:03:57,838 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 31.5782s - train: 15.5346s
2023-03-02T02:04:01.475878781+09:00 INFO flwr 2023-03-01 17:04:01,475 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 35.2150s - train: 14.9218s
2023-03-02T02:04:02.058383794+09:00 INFO flwr 2023-03-01 17:04:02,058 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 35.7975s - train: 14.8605s
2023-03-02T02:04:04.547017360+09:00 INFO flwr 2023-03-01 17:04:04,546 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 38.2860s - train: 18.7390s
2023-03-02T02:04:04.853016871+09:00 INFO flwr 2023-03-01 17:04:04,852 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 38.5921s - train: 38.5941s
2023-03-02T02:04:05.018738864+09:00 INFO flwr 2023-03-01 17:04:05,018 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 38.7577s - train: 19.0483s
2023-03-02T02:04:05.838811488+09:00 INFO flwr 2023-03-01 17:04:05,838 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 39.5778s - train: 39.5995s
2023-03-02T02:04:05.840363071+09:00 INFO flwr 2023-03-01 17:04:05,840 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 39.5794s - train: 39.6023s
2023-03-02T02:04:06.053150245+09:00 INFO flwr 2023-03-01 17:04:06,052 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 39.7922s - train: 39.8158s
2023-03-02T02:04:13.952764615+09:00 INFO flwr 2023-03-01 17:04:13,952 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 47.6917s - train: 26.9775s
2023-03-02T02:04:17.913587709+09:00 INFO flwr 2023-03-01 17:04:17,913 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 51.6524s - train: 51.6225s
2023-03-02T02:04:18.196531887+09:00 INFO flwr 2023-03-01 17:04:18,196 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 51.9355s - train: 51.9074s
2023-03-02T02:04:18.832735171+09:00 INFO flwr 2023-03-01 17:04:18,832 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 52.5715s - train: 52.5402s
2023-03-02T02:04:19.207656745+09:00 INFO flwr 2023-03-01 17:04:19,207 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 52.9467s - train: 38.5747s
2023-03-02T02:04:19.440587670+09:00 INFO flwr 2023-03-01 17:04:19,440 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 53.1797s - train: 39.3651s
2023-03-02T02:04:34.617602459+09:00 INFO flwr 2023-03-01 17:04:34,617 | server.py:396 | cid: ipv4:10.1.196.122:45968 - train + comm: 68.3566s - train: 49.0844s
2023-03-02T02:04:34.620100862+09:00 DEBUG flwr 2023-03-01 17:04:34,619 | server.py:257 | fit_round 10 received 42 results and 0 failures
2023-03-02T02:04:34.698437227+09:00 DEBUG flwr 2023-03-01 17:04:34,698 | server.py:184 | evaluate_round 10: strategy sampled 44 clients (out of 50)
2023-03-02T02:05:51.404002277+09:00 DEBUG flwr 2023-03-01 17:05:51,403 | server.py:198 | evaluate_round 10 received 44 results and 0 failures
2023-03-02T02:05:51.404485592+09:00 DEBUG flwr 2023-03-01 17:05:51,404 | server.py:243 | fit_round 11: strategy sampled 42 clients (out of 50)
2023-03-02T02:06:05.075840076+09:00 INFO flwr 2023-03-01 17:06:05,075 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 13.6297s - train: 13.6328s
2023-03-02T02:06:05.435958440+09:00 INFO flwr 2023-03-01 17:06:05,435 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 13.9898s - train: 13.9898s
2023-03-02T02:06:07.362863105+09:00 INFO flwr 2023-03-01 17:06:07,362 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 15.9168s - train: 15.9143s
2023-03-02T02:06:07.403660980+09:00 INFO flwr 2023-03-01 17:06:07,403 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 15.9575s - train: 15.9710s
2023-03-02T02:06:07.549915291+09:00 INFO flwr 2023-03-01 17:06:07,549 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 16.1036s - train: 16.1296s
2023-03-02T02:06:07.595072293+09:00 INFO flwr 2023-03-01 17:06:07,594 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 16.1489s - train: 16.1663s
2023-03-02T02:06:11.304750321+09:00 INFO flwr 2023-03-01 17:06:11,304 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 19.8586s - train: 19.8650s
2023-03-02T02:06:11.399234145+09:00 INFO flwr 2023-03-01 17:06:11,399 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 19.9531s - train: 19.9647s
2023-03-02T02:06:11.674741614+09:00 INFO flwr 2023-03-01 17:06:11,674 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 20.2285s - train: 20.2006s
2023-03-02T02:06:11.782743907+09:00 INFO flwr 2023-03-01 17:06:11,782 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 20.3364s - train: 20.3170s
2023-03-02T02:06:12.279755019+09:00 INFO flwr 2023-03-01 17:06:12,279 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 20.8336s - train: 20.8140s
2023-03-02T02:06:12.299406316+09:00 INFO flwr 2023-03-01 17:06:12,299 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 20.8532s - train: 20.8691s
2023-03-02T02:06:12.409800325+09:00 INFO flwr 2023-03-01 17:06:12,409 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 20.9636s - train: 20.9383s
2023-03-02T02:06:13.966160223+09:00 INFO flwr 2023-03-01 17:06:13,966 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 22.5201s - train: 22.5261s
2023-03-02T02:06:14.239558389+09:00 INFO flwr 2023-03-01 17:06:14,239 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 22.7933s - train: 22.8243s
2023-03-02T02:06:14.371282144+09:00 INFO flwr 2023-03-01 17:06:14,371 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 22.9252s - train: 22.9202s
2023-03-02T02:06:14.462573974+09:00 INFO flwr 2023-03-01 17:06:14,462 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 23.0164s - train: 23.0210s
2023-03-02T02:06:19.512179597+09:00 INFO flwr 2023-03-01 17:06:19,511 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 28.0660s - train: 28.0888s
2023-03-02T02:06:20.306293122+09:00 INFO flwr 2023-03-01 17:06:20,306 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 28.8600s - train: 28.8335s
2023-03-02T02:06:20.774728519+09:00 INFO flwr 2023-03-01 17:06:20,774 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 29.3286s - train: 15.6924s
2023-03-02T02:06:21.012443234+09:00 INFO flwr 2023-03-01 17:06:21,012 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 29.5661s - train: 29.5706s
2023-03-02T02:06:21.293808506+09:00 INFO flwr 2023-03-01 17:06:21,293 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 29.8477s - train: 29.8656s
2023-03-02T02:06:21.353807723+09:00 INFO flwr 2023-03-01 17:06:21,353 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 29.9076s - train: 29.9012s
2023-03-02T02:06:21.642180252+09:00 INFO flwr 2023-03-01 17:06:21,641 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 30.1960s - train: 30.1948s
2023-03-02T02:06:22.686509335+09:00 INFO flwr 2023-03-01 17:06:22,686 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 31.2403s - train: 31.2187s
2023-03-02T02:06:23.118620538+09:00 INFO flwr 2023-03-01 17:06:23,118 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 31.6725s - train: 31.6578s
2023-03-02T02:06:23.196526453+09:00 INFO flwr 2023-03-01 17:06:23,196 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 31.7504s - train: 11.8816s
2023-03-02T02:06:27.626816419+09:00 INFO flwr 2023-03-01 17:06:27,626 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 36.1806s - train: 22.1851s
2023-03-02T02:06:28.653900890+09:00 INFO flwr 2023-03-01 17:06:28,653 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 37.2078s - train: 21.0538s
2023-03-02T02:06:29.275870526+09:00 INFO flwr 2023-03-01 17:06:29,275 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 37.8297s - train: 17.8621s
2023-03-02T02:06:30.553390487+09:00 INFO flwr 2023-03-01 17:06:30,553 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 39.1072s - train: 39.1363s
2023-03-02T02:06:30.637068520+09:00 INFO flwr 2023-03-01 17:06:30,636 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 39.1909s - train: 39.2117s
2023-03-02T02:06:30.654828309+09:00 INFO flwr 2023-03-01 17:06:30,654 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 39.2087s - train: 39.2019s
2023-03-02T02:06:38.690166268+09:00 INFO flwr 2023-03-01 17:06:38,689 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 47.2439s - train: 26.8928s
2023-03-02T02:06:40.089085979+09:00 INFO flwr 2023-03-01 17:06:40,088 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 48.6427s - train: 48.5655s
2023-03-02T02:06:40.946922616+09:00 INFO flwr 2023-03-01 17:06:40,946 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 49.5007s - train: 29.2633s
2023-03-02T02:06:41.020097641+09:00 INFO flwr 2023-03-01 17:06:41,019 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 49.5739s - train: 49.5470s
2023-03-02T02:06:43.204086938+09:00 INFO flwr 2023-03-01 17:06:43,203 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 51.7578s - train: 51.7509s
2023-03-02T02:06:45.734034827+09:00 INFO flwr 2023-03-01 17:06:45,733 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 54.2878s - train: 38.3199s
2023-03-02T02:06:45.955003363+09:00 INFO flwr 2023-03-01 17:06:45,954 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 54.5087s - train: 38.3984s
2023-03-02T02:06:46.052569177+09:00 INFO flwr 2023-03-01 17:06:46,052 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 54.6063s - train: 38.6829s
2023-03-02T02:07:05.562471854+09:00 INFO flwr 2023-03-01 17:07:05,562 | server.py:396 | cid: ipv4:10.1.51.243:49302 - train + comm: 74.1163s - train: 74.0944s
2023-03-02T02:07:05.564996684+09:00 DEBUG flwr 2023-03-01 17:07:05,564 | server.py:257 | fit_round 11 received 42 results and 0 failures
2023-03-02T02:07:05.644459766+09:00 DEBUG flwr 2023-03-01 17:07:05,644 | server.py:184 | evaluate_round 11: strategy sampled 42 clients (out of 50)
2023-03-02T02:08:13.510203826+09:00 DEBUG flwr 2023-03-01 17:08:13,509 | server.py:198 | evaluate_round 11 received 42 results and 0 failures
2023-03-02T02:08:13.511037599+09:00 DEBUG flwr 2023-03-01 17:08:13,510 | server.py:243 | fit_round 12: strategy sampled 44 clients (out of 50)
2023-03-02T02:08:26.432207727+09:00 INFO flwr 2023-03-01 17:08:26,432 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 12.8804s - train: 12.8858s
2023-03-02T02:08:27.562999194+09:00 INFO flwr 2023-03-01 17:08:27,562 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 14.0112s - train: 14.0304s
2023-03-02T02:08:27.860912548+09:00 INFO flwr 2023-03-01 17:08:27,860 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 14.3091s - train: 14.3014s
2023-03-02T02:08:30.030264267+09:00 INFO flwr 2023-03-01 17:08:30,030 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 16.4784s - train: 16.5044s
2023-03-02T02:08:30.250785190+09:00 INFO flwr 2023-03-01 17:08:30,250 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 16.6990s - train: 16.6972s
2023-03-02T02:08:33.273798847+09:00 INFO flwr 2023-03-01 17:08:33,273 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 19.7220s - train: 19.7365s
2023-03-02T02:08:33.425080767+09:00 INFO flwr 2023-03-01 17:08:33,424 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 19.8733s - train: 19.8612s
2023-03-02T02:08:33.673814849+09:00 INFO flwr 2023-03-01 17:08:33,673 | server.py:396 | cid: ipv4:10.1.196.90:51618 - train + comm: 20.1220s - train: 20.1488s
2023-03-02T02:08:33.778009098+09:00 INFO flwr 2023-03-01 17:08:33,777 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 20.2263s - train: 20.2528s
2023-03-02T02:08:33.952897662+09:00 INFO flwr 2023-03-01 17:08:33,952 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 20.4011s - train: 20.3785s
2023-03-02T02:08:34.154000389+09:00 INFO flwr 2023-03-01 17:08:34,153 | server.py:396 | cid: ipv4:10.1.196.97:60012 - train + comm: 20.6022s - train: 20.5817s
2023-03-02T02:08:37.023874932+09:00 INFO flwr 2023-03-01 17:08:37,023 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 23.4721s - train: 23.4955s
2023-03-02T02:08:37.071597182+09:00 INFO flwr 2023-03-01 17:08:37,071 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 23.5198s - train: 23.5279s
2023-03-02T02:08:37.311876574+09:00 INFO flwr 2023-03-01 17:08:37,311 | server.py:396 | cid: ipv4:10.1.205.10:34352 - train + comm: 23.7601s - train: 23.7518s
2023-03-02T02:08:37.315836369+09:00 INFO flwr 2023-03-01 17:08:37,315 | server.py:396 | cid: ipv4:10.1.205.37:54878 - train + comm: 23.7640s - train: 23.7585s
2023-03-02T02:08:37.557403813+09:00 INFO flwr 2023-03-01 17:08:37,557 | server.py:396 | cid: ipv4:10.1.205.27:47688 - train + comm: 24.0056s - train: 24.0067s
2023-03-02T02:08:42.426572203+09:00 INFO flwr 2023-03-01 17:08:42,426 | server.py:396 | cid: ipv4:10.1.196.123:53106 - train + comm: 28.8747s - train: 28.8574s
2023-03-02T02:08:42.833541541+09:00 INFO flwr 2023-03-01 17:08:42,833 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 29.2818s - train: 16.3951s
2023-03-02T02:08:42.842194317+09:00 INFO flwr 2023-03-01 17:08:42,841 | server.py:396 | cid: ipv4:10.1.196.96:53862 - train + comm: 29.2904s - train: 29.3005s
2023-03-02T02:08:42.951504660+09:00 INFO flwr 2023-03-01 17:08:42,951 | server.py:396 | cid: ipv4:10.1.196.87:52382 - train + comm: 29.3997s - train: 29.4019s
2023-03-02T02:08:43.427046054+09:00 INFO flwr 2023-03-01 17:08:43,426 | server.py:396 | cid: ipv4:10.1.196.98:36404 - train + comm: 29.8752s - train: 29.8521s
2023-03-02T02:08:43.841429077+09:00 INFO flwr 2023-03-01 17:08:43,841 | server.py:396 | cid: ipv4:10.1.205.1:57490 - train + comm: 30.2895s - train: 16.2723s
2023-03-02T02:08:44.155854388+09:00 INFO flwr 2023-03-01 17:08:44,155 | server.py:396 | cid: ipv4:10.1.196.76:39370 - train + comm: 30.6040s - train: 30.6222s
2023-03-02T02:08:44.530916418+09:00 INFO flwr 2023-03-01 17:08:44,530 | server.py:396 | cid: ipv4:10.1.196.83:51552 - train + comm: 30.9791s - train: 30.9822s
2023-03-02T02:08:44.856309341+09:00 INFO flwr 2023-03-01 17:08:44,856 | server.py:396 | cid: ipv4:10.1.196.118:53892 - train + comm: 31.3045s - train: 31.3017s
2023-03-02T02:08:45.055979459+09:00 INFO flwr 2023-03-01 17:08:45,055 | server.py:396 | cid: ipv4:10.1.51.172:58394 - train + comm: 31.5042s - train: 31.4952s
2023-03-02T02:08:49.346943567+09:00 INFO flwr 2023-03-01 17:08:49,346 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 35.7952s - train: 15.1882s
2023-03-02T02:08:51.617299934+09:00 INFO flwr 2023-03-01 17:08:51,617 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 38.0654s - train: 18.3290s
2023-03-02T02:08:52.645606484+09:00 INFO flwr 2023-03-01 17:08:52,645 | server.py:396 | cid: ipv4:10.1.51.240:50926 - train + comm: 39.0938s - train: 19.2125s
2023-03-02T02:08:53.442191992+09:00 INFO flwr 2023-03-01 17:08:53,441 | server.py:396 | cid: ipv4:10.1.205.48:50530 - train + comm: 39.8904s - train: 39.9134s
2023-03-02T02:08:53.644513665+09:00 INFO flwr 2023-03-01 17:08:53,644 | server.py:396 | cid: ipv4:10.1.205.14:35002 - train + comm: 40.0927s - train: 40.1038s
2023-03-02T02:08:53.817023925+09:00 INFO flwr 2023-03-01 17:08:53,816 | server.py:396 | cid: ipv4:10.1.205.22:33908 - train + comm: 40.2651s - train: 40.2630s
2023-03-02T02:08:54.013032710+09:00 INFO flwr 2023-03-01 17:08:54,012 | server.py:396 | cid: ipv4:10.1.205.3:54410 - train + comm: 40.4611s - train: 40.4556s
2023-03-02T02:08:54.453367399+09:00 INFO flwr 2023-03-01 17:08:54,453 | server.py:396 | cid: ipv4:10.1.205.41:57588 - train + comm: 40.9015s - train: 40.9191s
2023-03-02T02:08:55.040358282+09:00 INFO flwr 2023-03-01 17:08:55,040 | server.py:396 | cid: ipv4:10.1.205.32:56450 - train + comm: 41.4885s - train: 21.0820s
2023-03-02T02:09:02.510637248+09:00 INFO flwr 2023-03-01 17:09:02,510 | server.py:396 | cid: ipv4:10.1.196.112:40734 - train + comm: 48.9586s - train: 28.7178s
2023-03-02T02:09:03.839816795+09:00 INFO flwr 2023-03-01 17:09:03,839 | server.py:396 | cid: ipv4:10.1.196.121:49266 - train + comm: 50.2880s - train: 50.2814s
2023-03-02T02:09:03.998964418+09:00 INFO flwr 2023-03-01 17:09:03,998 | server.py:396 | cid: ipv4:10.1.196.116:59962 - train + comm: 50.4469s - train: 50.4260s
2023-03-02T02:09:07.848217252+09:00 INFO flwr 2023-03-01 17:09:07,847 | server.py:396 | cid: ipv4:10.1.51.242:45550 - train + comm: 54.2962s - train: 34.1647s
2023-03-02T02:09:08.249643041+09:00 INFO flwr 2023-03-01 17:09:08,249 | server.py:396 | cid: ipv4:10.1.205.60:33862 - train + comm: 54.6978s - train: 38.2127s
2023-03-02T02:09:17.024535907+09:00 INFO flwr 2023-03-01 17:09:17,024 | server.py:396 | cid: ipv4:10.1.196.122:45968 - train + comm: 63.4726s - train: 49.1483s
2023-03-02T02:09:17.417074225+09:00 INFO flwr 2023-03-01 17:09:17,416 | server.py:396 | cid: ipv4:10.1.196.70:36628 - train + comm: 63.8651s - train: 47.1483s
2023-03-02T02:09:55.813601567+09:00 INFO flwr 2023-03-01 17:09:55,813 | server.py:396 | cid: ipv4:10.1.205.51:33630 - train + comm: 102.2618s - train: 102.2664s
2023-03-02T02:10:03.144856677+09:00 INFO flwr 2023-03-01 17:10:03,144 | server.py:396 | cid: ipv4:10.1.51.243:49302 - train + comm: 109.5930s - train: 86.0300s
2023-03-02T02:10:03.147498158+09:00 DEBUG flwr 2023-03-01 17:10:03,147 | server.py:257 | fit_round 12 received 44 results and 0 failures
2023-03-02T02:10:03.245836369+09:00 DEBUG flwr 2023-03-01 17:10:03,245 | server.py:184 | evaluate_round 12: strategy sampled 41 clients (out of 50)
2023-03-02T02:10:32.194376429+09:00 DEBUG flwr 2023-03-01 17:10:32,194 | server.py:198 | evaluate_round 12 received 41 results and 0 failures
2023-03-02T02:10:32.194887723+09:00 DEBUG flwr 2023-03-01 17:10:32,194 | server.py:243 | fit_round 13: strategy sampled 43 clients (out of 50)
2023-03-02T02:10:45.416555888+09:00 INFO flwr 2023-03-01 17:10:45,416 | server.py:396 | cid: ipv4:10.1.51.241:34182 - train + comm: 13.1838s - train: 13.1793s
2023-03-02T02:10:46.803355762+09:00 INFO flwr 2023-03-01 17:10:46,803 | server.py:396 | cid: ipv4:10.1.51.134:48256 - train + comm: 14.5706s - train: 14.5583s
2023-03-02T02:10:47.111577754+09:00 INFO flwr 2023-03-01 17:10:47,111 | server.py:396 | cid: ipv4:10.1.51.239:45176 - train + comm: 14.8785s - train: 14.8786s
2023-03-02T02:10:50.492239056+09:00 INFO flwr 2023-03-01 17:10:50,492 | server.py:396 | cid: ipv4:10.1.205.35:46530 - train + comm: 18.2596s - train: 18.2545s
2023-03-02T02:10:50.493952627+09:00 INFO flwr 2023-03-01 17:10:50,493 | server.py:396 | cid: ipv4:10.1.205.13:49850 - train + comm: 18.2614s - train: 18.2781s
2023-03-02T02:10:50.573277698+09:00 INFO flwr 2023-03-01 17:10:50,573 | server.py:396 | cid: ipv4:10.1.205.62:42102 - train + comm: 18.3406s - train: 18.3390s
2023-03-02T02:10:50.745711791+09:00 INFO flwr 2023-03-01 17:10:50,745 | server.py:396 | cid: ipv4:10.1.196.110:60332 - train + comm: 18.5130s - train: 18.4852s
2023-03-02T02:10:50.854628719+09:00 INFO flwr 2023-03-01 17:10:50,854 | server.py:396 | cid: ipv4:10.1.205.47:36958 - train + comm: 18.6219s - train: 18.6337s
2023-03-02T02:10:51.259441396+09:00 INFO flwr 2023-03-01 17:10:51,259 | server.py:396 | cid: ipv4:10.1.196.119:37544 - train + comm: 19.0267s - train: 18.9918s
2023-03-02T02:10:51.312642670+09:00 INFO flwr 2023-03-01 17:10:51,312 | server.py:396 | cid: ipv4:10.1.196.100:55374 - train + comm: 19.0798s - train: 19.0471s
2023-03-02T02:10:51.975193232+09:00 INFO flwr 2023-03-01 17:10:51,974 | server.py:396 | cid: ipv4:10.1.51.149:60428 - train + comm: 19.7424s - train: 19.7156s
2023-03-02T02:10:52.580630313+09:00 INFO flwr 2023-03-01 17:10:52,580 | server.py:396 | cid: ipv4:10.1.51.190:45250 - train + comm: 20.3479s - train: 20.3257s
2023-03-02T02:10:56.460854847+09:00 INFO flwr 2023-03-01 17:10:56,460 | server.py:396 | cid: ipv4:10.1.205.43:56106 - train + comm: 24.2282s - train: 24.2433s
2023-03-02T02:10:56.563851230+09:00 INFO flwr 2023-03-01 17:10:56,563 | server.py:396 | cid: ipv4:10.1.205.40:51312 - train + comm: 24.3312s - train: 24.3425s
